DateTime_start,date,duration,T,Rh,Cₐ,PAR_instruction,Ri_PAR_f,Scenario,Sequence,Plant,transpiration_diff_g_s,transpiration_linear_g_s,CO2_outflux_umol_s,Wind
2021-03-13T01:25:30.0,2021-03-13T01:25:30.0,5 minutes,22.62727272727272,0.7953636363636363,419.6363636363636,1.0e-9,1.0e-9,Cloudy,4,5,0.0004115226337444817,-0.0001471117745519232,-0.265945768,10.0
2021-03-13T01:35:30.0,2021-03-13T01:35:30.0,5 minutes,22.627272727272725,0.7959090909090909,420.0,1.0e-9,1.0e-9,Cloudy,4,5,0.00031699346405147916,0.0004012271614325084,-0.267045511,10.0
2021-03-13T01:45:30.0,2021-03-13T01:45:30.0,5 minutes,22.563636363636363,0.7963636363636364,419.1818181818182,1.0e-9,1.0e-9,Cloudy,4,5,-4.193548387217649e-5,0.0003858304156161029,-0.261148384,10.0
2021-03-13T01:55:30.0,2021-03-13T01:55:30.0,5 minutes,22.599999999999998,0.8061818181818182,420.09090909090907,1.0e-9,1.0e-9,Cloudy,4,5,0.0,-0.00010333707653023287,-0.259902725,10.0
2021-03-13T02:05:30.0,2021-03-13T02:05:30.0,5 minutes,22.599999999999998,0.7975454545454546,419.3636363636364,1.0e-9,1.0e-9,Cloudy,4,5,-0.00015533980582451277,-0.0003606552744120446,-0.258594503,10.0
2021-03-13T02:15:30.0,2021-03-13T02:15:30.0,5 minutes,22.599999999999998,0.7930909090909091,419.27272727272725,1.0e-9,1.0e-9,Cloudy,4,5,0.0008026315789478351,0.0010017351723872036,-0.257758023,10.0
2021-03-13T02:25:30.0,2021-03-13T02:25:30.0,5 minutes,22.66363636363636,0.8020909090909091,419.0,1.0e-9,1.0e-9,Cloudy,4,5,0.00016501650165076534,0.0003751230522945892,-0.256903915,10.0
2021-03-13T02:35:30.0,2021-03-13T02:35:30.0,5 minutes,22.699999999999992,0.7918181818181819,418.3636363636364,1.0e-9,1.0e-9,Cloudy,4,5,9.900990099526181e-6,-7.760560727205976e-5,-0.255595818,10.0
2021-03-13T02:45:30.0,2021-03-13T02:45:30.0,5 minutes,22.699999999999992,0.7911818181818181,418.90909090909093,1.0e-9,1.0e-9,Cloudy,4,5,0.0,0.00024817233267920337,-0.2536826,10.0
2021-03-13T02:55:30.0,2021-03-13T02:55:30.0,5 minutes,22.699999999999992,0.7948181818181819,418.3636363636364,1.0e-9,1.0e-9,Cloudy,4,5,-7.236842105241617e-5,-0.00041231771702131856,-0.257783801,10.0
2021-03-13T03:05:30.0,2021-03-13T03:05:30.0,5 minutes,22.318181818181824,0.809090909090909,419.1818181818182,1.0e-9,1.0e-9,Cloudy,4,5,6.578947369761361e-6,2.0310639094553327e-5,-0.261972383,10.0
2021-03-13T03:15:30.0,2021-03-13T03:15:30.0,5 minutes,22.400000000000002,0.8081818181818184,417.90909090909093,1.0e-9,1.0e-9,Cloudy,4,5,0.00033442622950923445,0.00041617410779618686,-0.260633142,10.0
2021-03-13T03:25:30.0,2021-03-13T03:25:30.0,5 minutes,22.527272727272727,0.8012727272727272,418.54545454545456,1.0e-9,1.0e-9,Cloudy,4,5,-0.0011589403973506923,-0.0012152904831882279,-0.281216905,10.0
2021-03-13T03:35:30.0,2021-03-13T03:35:30.0,5 minutes,22.67272727272727,0.8019090909090909,419.27272727272725,1.0e-9,1.0e-9,Cloudy,4,5,0.0004934210526318781,0.0005797252566188689,-0.274491631,10.0
2021-03-13T03:45:30.0,2021-03-13T03:45:30.0,5 minutes,22.64545454545454,0.7987272727272727,418.90909090909093,1.0e-9,1.0e-9,Cloudy,4,5,0.00015737704918107932,0.00015031672742814143,-0.271956536,10.0
2021-03-13T03:55:30.0,2021-03-13T03:55:30.0,5 minutes,22.654545454545453,0.789090909090909,418.8181818181818,1.0e-9,1.0e-9,Cloudy,4,5,-0.00014473684210483234,-0.00025344744431395495,-0.265667071,10.0
2021-03-13T04:05:30.0,2021-03-13T04:05:30.0,5 minutes,22.62727272727272,0.7959090909090909,419.3636363636364,1.0e-9,1.0e-9,Cloudy,4,5,0.00016611295680972476,6.950356743462598e-5,-0.258869241,10.0
2021-03-13T04:15:30.0,2021-03-13T04:15:30.0,5 minutes,22.599999999999998,0.7956363636363636,419.1818181818182,1.0e-9,1.0e-9,Cloudy,4,5,-0.0003374485596721592,-7.397655545686759e-5,-0.263906825,10.0
2021-03-13T04:25:30.0,2021-03-13T04:25:30.0,5 minutes,22.599999999999998,0.8005454545454547,419.0,1.0e-9,1.0e-9,Cloudy,4,5,1.3245033113775364e-5,0.0006328556281777244,-0.258925018,10.0
2021-03-13T04:35:30.0,2021-03-13T04:35:30.0,5 minutes,22.599999999999998,0.7932727272727271,419.3636363636364,1.0e-9,1.0e-9,Cloudy,4,5,-0.00011960132890384786,0.00015240079325331188,-0.259299034,10.0
2021-03-13T04:45:30.0,2021-03-13T04:45:30.0,5 minutes,22.5,0.8048181818181819,419.0,1.0e-9,1.0e-9,Cloudy,4,5,-8.116883116765001e-5,-0.00021880476732480077,-0.260778436,10.0
2021-03-13T04:55:30.0,2021-03-13T04:55:30.0,5 minutes,22.454545454545457,0.8051818181818181,418.54545454545456,1.0e-9,1.0e-9,Cloudy,4,5,-0.0007530864197530565,-0.0007658931560144209,-0.263256829,10.0
